16, Абазовка
24, Макошино
11, Малая Виска
20, Малая Даниловка
7, Малая копаня
18, Малая павловка
20, Малая рогозянка
10, Малая Снитынка
10, Малая Супоевка
6, Малая Токаровка
8, Малая токмачка
9, Малая турья
13, Малехов
6, Малин
22, Малиничи
5, Малиновка
20, Малиновка
15, Малодолинское
8, Малокатериновка
21, Малокаховка
1, Малореченское
19, Малые Бережцы
13, Малые Подлески
7, Малый березный
23, Малый бузуков
1, Малый маяк
2, Малый мытник
17, Малый шпаков
13, Мальчицы
25, Мамаевцы
25, Мамалыга
6, Мамрин
5, Мангуш
3, Маневичи
20, Манченки
23, Маньковка
4, Марганец
25, Мариничи
5, Мариуполь
12, Марковка
5, Марково
20, Мартово
23, Мартыновка
1, Марфовка
10, Мархаловка
8, Марьевка
5, Марьинка
4, Марьяновка
16, Марьяновка
6, Марьяновка
3, Марьяновка
22, Масевцы
1, Массандра
14, Матиясово
23, Матусив
2, Махаринцы
22, Мацьковцы
16, Машевка
3, Маяки
15, Маяки
1, Межводное
7, Межгорье
4, Межевая
4, Межирич
18, Межирич
23, Межирич
11, Межиричка
18, Мезеновка
4, Мелиоративное
8, Мелитополь
12, Меловое
19, Мельница-Подольская
24, Мена
4, Менжинское
13, Мервичи
20, Мерефа
14, Мешково-погорелово
15, Мизикевича
17, Мизоч
13, Миклашев
19, Микулинцы
9, Микуличин
7, Минай
16, Миргород
6, Мирное
5, Мирное
1, Мирное
5, Мирное
8, Мирное
6, Мирный
4, Мировое
6, Миролюбовка
5, Мироновка
10, Мироновка
6, Мирополь
12, Миусинск
14, Михайловка
11, Михайловка
8, Михайловка
20, Михайловка
2, Михайловка
5, Михайловка
23, Михайловка
18, Михайловское
22, Михайлючка
25, Михальча
23, Млиев
17, Млинов
19, Млиновцы
16, Млыны
2, Могилев-Подольский
2, Могилевка
17, Могиляны
2, Моевка
17, Моквин
25, Молница
15, Молодежное
1, Молодежное
11, Молодежное
5, Молодежное
5, Молодецкое
12, Молодогвардейск
8, Молочанск
19, Монастыриска
23, Монастырище
13, Моршин
5, Моспино
13, Мостиска
14, Мостовое
10, Мотыжин
1, Мраморное
7, Мужиево
10, Музычи
7, Мукачево
12, Муратово
20, Мурафа
13, Мурованое
2, Мурованые Куриловцы
4, Мусиевка
17, Мутвица
10, Мыла
23, Набутов
13, Навария
13, Нагорное
19, Нагорянка
9, Надвирна
9, Надворная
4, Надеждовка
9, Надиев
19, Надречное
13, Надыбы
13, Надычи
22, Наркевичи
6, Народичи
20, Наталино
10, Небелица
7, Невицкое
4, Недайвода
18, Недригайлов
24, Нежин
2, Некрасово
25, Нелиповцы
10, Немешаево
13, Немиров
2, Немиров
11, Неопалимовка
25, Неполоковцы
7, Нересница
15, Нерубайское
3, Несвич
2, Нестерварка
22, Нестеривци
22, Нетишин
16, Нехвороща
12, Нещеретово
4, Нива трудовая
1, Нижнегорский
7, Нижнее селище
7, Нижние ворота
21, Нижние Серогозы
9, Нижний вербиж
12, Нижний нагольчик
13, Нижняя яблонька
10, Низшая дубечня
18, Низы
1, Никита
9, Никитинцы
13, Николаев
14, Николаев
22, Николаев
1, Николаевка
15, Николаевка
5, Николаевка
4, Николаевка
4, Николаевка
15, Николаевка
4, Николаевка
14, Николаевка
14, Николаевское
5, Николайполье
4, Никополь
6, Новая Боровая
20, Новая Водолага
16, Новая Галещина
23, Новая дмитровка
15, Новая долина
15, Новая дофиновка
21, Новая збурьевка
21, Новая Каховка
3, Новая лешня
17, Новая Любомирка
21, Новая маячка
15, Новая некрасовка
14, Новая Одесса
11, Новая прага
4, Новая русь
22, Новая Ушица
24, Новгород-Северский
11, Новгородка
5, Новгородское
9, Новица
16, Новоаврамовка
5, Новоазовск
12, Новоайдар
11, Новоалександровка
4, Новоалександровка
21, Новоалексеевка
5, Новоамвросиевское
11, Новоархангельск
8, Новобогдановка
15, Новоборисовка
3, Нововолынск
21, Нововоронцовка
6, Новоград-Волынский
21, Новогригоровка
5, Новогродовка
6, Новогуйвинское
12, Новодарьевка
25, Новоднестровск
5, Новодонецкое
12, Новодружеск
24, Новое
11, Новое
7, Новое давыдково
8, Новое запорожье
19, Новое Село
5, Новозарьевка
4, Новоивановка
4, Новолозоватка
8, Новолюбимовка
17, Новомалин
11, Новомиргород
4, Новомосковск
8, Новониколаевка
4, Новониколаевка
4, Новониколаевка
8, Новониколаевка
1, Новоозерное
6, Новоозерянка
11, Новоолександровка
16, Новоореховка
16, Новооржицкое
20, Новоосиново
20, Новопавловка
8, Новопетровка
14, Новопетровское
20, Новопокровка
4, Новополье
12, Новопсков
9, Новоселица
25, Новоселица
19, Новоселка
10, Новоселки
24, Новоселовка
20, Новоселовка
1, Новоселовское
1, Новосельское
21, Новотроицкое
5, Новотроицкое
11, Новоукраинка
14, Новоукраинка
5, Новоэкономическое
13, Новояворовск
10, Новые безрадичи
6, Новые Белокоровичи
15, Новые беляры
24, Новые Млыны
10, Новые петровцы
16, Новые Санжары
24, Новый белоус
14, Новый Буг
24, Новый Быков
17, Новый корец
22, Новый кривин
9, Новый мизунь
13, Новый Роздол
1, Новый Свет
5, Новый Свет
13, Новый ярычев
6, Норинск
24, Носовка
17, Обаров
9, Обертин
2, Ободовка
11, Обозновка
9, Оболонье
13, Оброшино
10, Обухов
3, Овадное
15, Овидиополь
6, Овруч
11, Одая
15, Одесса
17, Оженин
16, Озера
6, Озерное
3, Озерцо
19, Озеряны
10, Озирне
9, Окно
25, Окно
1, Октябрьское
1, Октябрьское
6, Олевск
6, Олекс
22, Олешин
7, Олешник
9, Олешов
1, Олива
6, Олиевка
24, Олишевка
3, Олыка
5, Ольгинка
12, Ольховое
7, Ольховцы
7, Ольховцы-лазы
23, Ольшана
18, Ольшана
6, Ольшанка
11, Ольшанка
14, Ольшанское
20, Ольшаны
11, Оникеево
15, Ониськово
16, Онишки
11, Онуфриевка
13, Опоры
16, Опошня
5, Опытное
2, Оратов
2, Оратов
17, Орвяница
12, Орджоникидзе
1, Орджоникидзе
4, Орджоникидзе
1, Ореанда
8, Орехов
16, Ореховка
12, Ореховка
1, Орехово
17, Оржев
16, Оржица
20, Орилька-1
4, Орловщина
8, Осипенко
1, Останино
24, Остер
17, Остки
19, Остров
13, Остров
17, Острог
17, Острожец
6, Осыково
1, Отрадное
1, Отрадное
9, Отыния
14, Очаков
5, Очеретино
13, Павлов
11, Павловка
9, Павловка
24, Павловка
4, Павлоград
11, Павлыш
7, Павшино
10, Паляничинцы
5, Пантелеймоновка
20, Панютино
24, Парафиевка
6, Парипсы
1, Парковое
1, Партенит
4, Партизанское
21, Партизаны
20, Пархомовка
7, Пацканево
11, Первозвановка
14, Первомайск
12, Первомайск
4, Первомайск
20, Первомайский
1, Первомайское
1, Первомайское
1, Перевальное
12, Перевальск
11, Перегоновка
18, Перекрестовка
4, Перемога
13, Перемышляны
9, Перерыв
14, Пересадовка
20, Пересечная
7, Перечин
4, Перещепино
10, Переяслав-Хмельницкий
6, Перлявка
1, Перово
5, Перше травня
6, Першотравенск
4, Першотравенск
6, Першотравневое
14, Першотравневое
5, Пески
16, Пески
10, Песковка
20, Песочин
7, Пестрялово
2, Песчанка
4, Песчанка
1, Песчаное
16, Песчаное
5, Песчаное
19, Петриков
4, Петриковка
1, Петровка
15, Петровка
14, Петровка
12, Петровка
16, Петровка-роменская
11, Петрово
12, Петровское
22, Петровское
10, Петровское
10, Петровское
15, Петродолинское
4, Петропавловка
10, Петропавловская Борщаговка
10, Петрушки
20, Печенеги
9, Печенежин
2, Пещанка
4, Пивденное
20, Пивденное
13, Пидбирцы
6, Пилиповичи
10, Пилиповка
10, Пилипча
1, Пионерское
18, Пироговка
16, Пирятин
2, Писаревка
5, Пискуновка
18, Плавинище
15, Платоново
10, Плесецкое
11, Плетеный ташлык
7, Плоске
19, Плотыча
9, Пнев
9, Побережье
11, Побугское
13, Повитное
3, Поворск
22, Погорельцы
2, Погребище
2, Погребище первое
10, Погребы
13, Подберезцы
13, Подбуж
19, Подволочиск
20, Подворки
19, Подвысокое
3, Подгайцы
11, Подгайцы
19, Подгайцы
14, Подгородная
6, Подгородное
4, Подгородное
19, Подгородное
13, Подгородное
10, Подгорцы
9, Подгорье
13, Подкамень
9, Подмихайля
7, Подобовец
13, Подорожное
9, Подпечеры
1, Пожарское
20, Покотиловка
16, Покровская богачка
4, Покровское
4, Покровское
12, Покровское
20, Полевая
10, Полесское
24, Политрудня
12, Половинкино
23, Половинчик
8, Пологи
18, Пологи
10, Пологи-вергуны
3, Полонка
22, Полонное
16, Полтава
1, Полтавка
7, Поляна
9, Поляница
6, Полянка
22, Полянь
11, Помошная
1, Понизовка
22, Понинка
12, Попасная
4, Попасное
6, Попельня
6, Попельня
18, Поповка
16, Поповка
7, Попово
6, Поромовка
23, Поташ
16, Потоки
19, Почаев
19, Почапинцы
23, Почапинцы
1, Почтовое
5, Предтечино
8, Преображенка
8, Приазовское
1, Прибрежное
14, Прибугское
13, Прибужаны
14, Прибужье
1, Приветное
5, Приволье
12, Приволье
4, Приднепрянское
20, Приколотное
15, Прилиманское
24, Прилуки
8, Приморск
1, Приморский
21, Приозерное
1, Приозерное
6, Пристанционное
16, Пришиб
8, Пришиб
11, Приютовка
19, Пробежная
12, Пролетарский
10, Пролиски
4, Просяная
11, Протопоповка
3, Проходы
23, Прохоровка
10, Процев
20, Прудянка
6, Пряжов
13, Пукеничи
13, Пустомыты
18, Путивль
25, Путила
10, Пуховка
4, Пушкаревка
19, Пышковцы
4, Пятихатки
13, Рава-Русская
24, Равнополье
21, Раденск
13, Радехов
6, Радомышль
3, Радомышль
15, Радостное
4, Радушное
9, Радча
17, Радывылив
17, Радыжево
16, Радянское
15, Раздельная
1, Раздольное
5, Райгородок
3, Ракита
16, Ракитное
10, Ракитное
7, Раково
9, Раковчик
7, Ракошино
16, Рассошенцы
3, Ратно
3, Ратнов
7, Ратовцы
12, Рафайловка
17, Рафаловка
7, Рахов
23, Рацево
17, Рачин
3, Рачин
15, Рени
24, Репки
16, Решетиловка
10, Ржищев
12, Ровеньки
17, Ровно
3, Ровное
5, Ровное
11, Ровное
14, Ровное
20, Рогань
9, Рогатин
19, Рогачин
10, Рогозов
12, Родаково
5, Родинское
1, Родниковое
3, Рожище
10, Рожны
9, Рожнятов
13, Розвадов
13, Розгирче
13, Роздол
1, Роздольное
7, Розовка
8, Розовка
7, Розтоки
3, Рокини
17, Рокитное
17, Рокитное
7, Рокосово
22, Романины
3, Романов
6, Романов
18, Ромны
10, Росава
10, Роскошная
11, Роскошное
10, Рославичи
13, Росохач
2, Росоша
22, Россоша
25, Ростоки
23, Ротмистровка
12, Рубежное
13, Рудки
18, Руднево
2, Рудница
13, Рудно
22, Рудня-новенькая
6, Ружин
22, Русановцы
23, Русская поляна
14, Рыбаковка
24, Рыбинск
13, Рыхтичи
14, с. Воссиятское
23, с. Литвинец
4, с. Лозуватка
6, с. Михайловка
2, с. Поповцы
20, Савинцы
15, Саврань
23, Сагуновка
18, Сад
9, Саджава
9, Саджавка
1, Садовое
1, Саки
15, Салганы
10, Саливонки
11, Сальково
13, Самбор
10, Самгородок
18, Самотоевка
12, Самсоновка
1, Санаторное
19, Саранчуки
15, Сарата
17, Сарны
5, Сартана
7, Сасово
22, Сатанив
15, Сафьяны
22, Сахкамень
20, Сахновщина
7, Свалява
12, Сватово
12, Свердловск
18, Свесса
11, Светловодск
16, Светлогорское
5, Светлодарск
23, Свидовок
10, Свитанок
16, Святиловка
5, Святогорск
1, Севастополь
2, Севериновка
12, Северодонецк
5, Северск
24, Седнев
5, Селезневка
16, Селещина
5, Селидово
17, Селище
2, Селище
23, Селище
25, Селятин
8, Семеновка
16, Семеновка
24, Семеновка
13, Семеновка
10, Семиполки
21, Семихатка
1, Сенокосное
24, Сеньковка
10, Сеньковка
15, Сергеевка
24, Серебряное
18, Середина-Буда
24, Серединка
1, Симеиз
7, Симерки
1, Симферополь
6, Сингуры
4, Синельниково
10, Синяк
2, Ситковцы
10, Ситняки
21, Скадовск
19, Скала-Подольская
19, Скалат
1, Скалистое
10, Сквира
1, Скворцово
13, Сколе
2, Скоморошки
24, Слабин
4, Славгород
13, Славское
22, Славута
10, Славутич
12, Славяносербск
5, Славянск
20, Слатино
14, Сливино
18, Слобода
18, Слобода
6, Слободище
19, Слободка
13, Слободка
22, Слободка-гуменецкая
22, Слободка-рыхтивская
15, Словяносербка
23, Смела
18, Смелое
9, Смодна
11, Смолино
22, Смотрич
17, Смыга
19, Смыковцы
5, Снежное
14, Снигиревка
9, Снятин
9, Снятын
18, Собич
2, Соболевка
1, Советский
1, Советское
11, Созоновка
13, Сокаль
2, Сокиринцы
3, Сокиричи
7, Сокирница
25, Сокиряны
2, Соколец
2, Соколовка
11, Соколовское
13, Сокольники
5, Соледар
4, Соленое
8, Солнечное
18, Солнечное
7, Соломоново
17, Солонив
20, Солоницевка
13, Солонка
9, Солотвин
7, Солотвино
1, Соляное
9, Сопов
24, Сосница
13, Сосновка
2, Сосновка
17, Сосновое
20, Сосоновка
4, Софиевка
10, Софиевская Борщаговка
12, Софиевский
5, Спартак
7, Среднее
7, Среднее водяное
9, Средний бабин
10, Ставище
10, Стайки
12, Станично-Луганское
6, Станишовка
3, Старая Выжевка
21, Старая збурьевка
18, Старая ивановка
15, Старая некрасовка
22, Старая Синява
12, Старобельск
5, Старобешево
20, Староверовка
3, Старовойтовое
10, Старое
13, Старое село
22, Староконстантинов
5, Старомихайловка
3, Староселье
23, Старые бабаны
4, Старые кодаки
10, Старые петровцы
24, Старый белоус
9, Старый косов
22, Старый кривин
5, Старый крым
1, Старый Крым
20, Старый Мерчик
20, Старый Салтов
13, Старый Самбор
6, Старый солотвин
13, Старый ярычев
12, Стаханов
23, Стеблев
7, Стеблевка
13, Стебник
18, Степановка
21, Степановка
17, Степань
18, Стецковка
5, Стожково
9, Стопчатов
25, Сторожинец
13, Сторонибабы
10, Стоянка
7, Страбычово
13, Страдч
13, Страшевичи
22, Стриганы
2, Стрижавка
6, Стрижевка
25, Строинцы
22, Струга
3, Струмовка
19, Струсов
13, Стрый
2, Студеная
19, Ступки
22, Стуфчинцы
11, Субботцы
15, Суворово
1, Судак
22, Судилков
13, Судовая вишня
18, Сумы
4, Сурско-литовское
3, Суск
6, Суслы
2, Сутиски
12, Суходольск
23, Сушковка
13, Сходница
11, Счастливое
21, Счастливцево
12, Счастье
15, Сычавка
7, Сюртэ
24, Сядрине
15, Табаки
21, Таврийск
21, Таврия
15, Таирово
24, Талалаевка
23, Тальное
1, Тамбовка
17, Тараканов
20, Тарановка
10, Тарасовка
3, Тарасово
10, Тараща
4, Таромское
15, Тарутино
15, Татарбунары
9, Татаров
5, Тельманово
22, Теофиполь
2, Теплик
8, Тепличное
4, Тепловка
12, Теплогорск
15, Теплодар
19, Теребовля
10, Терезино
7, Тересва
16, Терешки
8, Терноватое
4, Терновка
7, Терново
19, Тернополь
18, Терны
6, Тетеревка
10, Тетиев
2, Тиврев
1, Тиловое
9, Тисменница
2, Титусовка
3, Тишковичи
9, Тлумач
8, Токмак
4, Токмаковка
4, Токовское
19, Толстое
19, Толстолуг
4, Томаковка
17, Томашгород
18, Томашовка
2, Томашполь
6, Топильня
1, Топольное
25, Топоровцы
9, Торговица
9, Торговица
5, Торез
19, Торское
3, Торчин
12, Тошковка
10, Требухов
11, Треповка
12, Троицкое
18, Тростянец
2, Тростянец
13, Тростянец
13, Трускавец
9, Тужилов
2, Тульчин
2, Турбов
3, Турийск
7, Турички
13, Турка
9, Турка
7, Турьи реметы
2, Тывров
9, Тысменица
2, Тютьки
7, Тячев
5, Углегорск
5, Угледар
7, Угля
13, Угнев
9, Угорники
9, Угринов
18, Угроеды
5, Удачное
2, Удич
17, Удрицк
7, Ужгород
10, Узин
10, Украинка
5, Украинск
1, Укромное
2, Уладовка
2, Уланов
22, Улашановка
11, Ульяновка
23, Умань
15, Усатово
12, Успенка
9, Устерики
16, Устивица
3, Устилуг
10, Устимовка
11, Устиновка
7, Усть-Черна
20, Утковка
6, Ушомир
7, Фанчиково
10, Фастов
12, Фащевка
3, Федоровка
1, Феодосия
15, Фонтанка
1, Фонтаны
1, Форос
21, Фрунзе
12, Фрунзе
15, Фрунзовка
10, Фурсы
16, Халтурино
16, Халтурино
5, Харцызск
20, Харьков
11, Хащеватое
4, Хащевое
21, Херсон
2, Хижинцы
17, Хиночи
13, Хирев
13, Хишевичи
15, Хлебодарское
23, Хлыстуновка
2, Хмельник
22, Хмельницкий
6, Ходаки
13, Ходовичи
13, Ходоров
11, Ходоров
10, Ходосовка
15, Холодная балка
13, Холодноводка
23, Холоднянское
16, Хорол
19, Хоростков
20, Хорошево
18, Хотень
25, Хотин
10, Хотов
23, Хрещатик
9, Хриплин
23, Христиновка
4, Христофоровка
12, Хрящеватое
7, Хуст
9, Хутор-Будилов
20, Царедаровка
4, Царичанка
23, Цибулев
11, Цибулево
9, Цинева
20, Циркуны
5, Цукурино
3, Цумань
21, Цюрупинск
10, Чабаны
25, Чагор
1, Чайкино
23, Чапаевка
20, Чапаево
21, Чаплинка
4, Чаплино
3, Чаруков
24, Часниковка
5, Часов Яр
3, Чемерин
2, Чемерисы-барские
22, Чемеровцы
22, Червоная Зирка
11, Червоная каменка
10, Червоная слобода
23, Червоная слобода
5, Червоная украина
6, Червоноармейск
15, Червоноармейское
13, Червоноград
6, Червоногранитное
4, Червоногригоровка
8, Червоноднепровка
18, Червоное
6, Червоное
16, Червонозаводское
12, Червонопартизанск
4, Червоные поды
20, Червоный Донец
11, Червоный кут
20, Черкасская Лозовая
5, Черкасское
23, Черкассы
13, Черляны
2, Черневцы
24, Чернигов
8, Черниговка
23, Чернобай
10, Чернобыль
25, Черновцы
10, Черногородка
2, Черномин
1, Черноморское
15, Черноморское
21, Черноморьевка
7, Чернотисов
16, Чернухи
22, Черный остров
21, Чернянка
9, Чернятин
6, Черняхов
11, Черняховка
25, Чертория
16, Чечелево
2, Чечельник
23, Чигирин
6, Чижовка
7, Чинадиево
1, Чистенькое
1, Чистополье
4, Чкаловка
1, Чкалово
4, Чкалово
21, Чкалово
20, Чкаловское
12, Чмыровка
7, Чома
7, Чоп
6, Чоповичи
19, Чортков
10, Чубинское
20, Чугуев
6, Чуднов
13, Чуква
4, Чумаки
18, Чупаховка
16, Чутово
13, Шабельня
15, Шабо
7, Шаланки
18, Шалыгино
10, Шамраевка
2, Шаргород
22, Шаровечка
18, Шатрище
6, Шахворостовка
5, Шахтерск
12, Шахтерское
5, Шахтное
3, Шацк
6, Швайковка
20, Шевченково
20, Шевченково
8, Шевченково
15, Шевченково
20, Шелестово
20, Шелудьковка
7, Шенборн
3, Шепель
22, Шепетовка
11, Шестаковка
24, Шестовица
9, Шешоры
10, Шибене
2, Широкая гребля
8, Широкое
4, Широкое
21, Широкое
8, Широкое
15, Ширяево
16, Шишаки
10, Шкаровка
13, Шкло
16, Шкурупиевка
19, Шляхтинцы
4, Шолохово
18, Шостка
17, Шпанов
25, Шпетки
2, Шпиков
23, Шпола
23, Шрамковка
17, Шубков
19, Шумск
1, Щебетовка
1, Щелкино
16, Щербани
13, Щирец
24, Щорс
6, Щорсовка
21, Щорсовка
8, Энергодар
20, Эсхар
4, Юбилейное
12, Юбилейное
12, Южная ломоватка
14, Южноукраинск
15, Южный
2, Юзефо-Николаевка
5, Юнокоммунаровск
22, Юркивцы с.
10, Юрковка
10, Юровка с.
5, Юрьевка
12, Юрьевка
4, Юрьевка
6, Яблонец
9, Яблоница
9, Яблонов
13, Яворов
10, Яготин
5, Яковлевка
2, Якушинцы
1, Ялта
5, Ялта
2, Ялтушков
9, Ямница
22, Ямполь
18, Ямполь
2, Ямполь
13, Ямполь
1, Янтарное
9, Яремча
16, Яреськи
22, Ярмолинцы
23, Ярославка
23, Ярошевка
6, Ярунь
12, Ясеновский
13, Ясеновцы
5, Ясиноватая
7, Ясиня
17, Ясногорка
10, Ясногородка
1, Ясное
