Почтовый,46.0321,30.1199
Полесье,51.6807,32.4218
Polnichna,50.1500,24.6333
Пологи,50.3344,34.9958
Полонка,50.6870,25.2989
Полонное,51.3167,25.9000
Полонное,50.1242,27.5109
Polovitsy,48.5500,35.1500
Полтава,49.5681,37.2475
Polyanetske,48.0718,30.1275
Помошная,48.2422,31.4158
Попасная,48.6085,38.3326
Попельня,49.9647,29.4481
Попов Яр,48.4167,37.4667
Popove,48.2667,22.4167
Поповка,49.3500,34.0333
Poroshkovo,48.6667,22.7500
Поселок Святошино,50.4657,30.3689
Почтовое,44.8361,33.9619
Posеlok Святошино,50.4500,30.3667
Posеlok Святошино,50.4657,30.3689
Poturzyca,50.4500,24.2833
Povetno,49.8333,23.7333
Позняки,50.2399,33.0086
Прасолов,51.4833,33.4167
Предместье Заречье,49.7889,30.1013
Преображенка,47.9514,34.7628
Преображенка,48.5825,38.3569
Прибрежное,45.1461,33.5204
Пригород Труханов остров,50.4667,30.5333
Prilimanskoye,46.4167,30.6167
Прилуки,51.4634,28.8657
Приморск,46.7348,36.3442
Приморский,45.1167,35.5000
Пришиб,48.7378,38.9164
Привольное,44.7833,34.3333
Прогресс,49.4022,37.4561
Прокопенко,50.2189,35.1975
Проминь,51.0167,34.4000
Просянский,47.6365,34.8139
Prosyanaya,48.1135,36.3736
Prosyanka,49.8936,37.3819
Protsenkovo,46.7167,32.6667
Процев,50.2428,30.7841
Prudyanka,50.2422,36.1742
Pryazovske,46.7343,35.6425
Pryborzhavske,48.3461,23.2328
Прилуки,50.5932,32.3876
Пуховка,50.6000,30.7167
Пушкина,46.8667,34.5000
Пустомыты,49.7153,23.9130
Putepovod,48.1502,38.0513
Putilovka,44.5702,33.8946
Путивль,51.3374,33.8707
Пятихатки,47.5083,35.4624
Pyatipolye,48.0186,38.0950
Radensk,46.5486,32.9279
Радио,47.7000,33.8500
Радомишль,50.4961,29.2291
Радомышль,50.4961,29.2291
Radych,49.1167,23.1167
Радивиловский,50.1299,25.2558
Raigorodka,48.8186,39.0557
Raigorodok,48.9000,37.7167
Раховский,48.0526,24.2009
Рахов,48.0526,24.2009
Rarancea,48.3333,26.1000
Ратно,50.6769,25.1895
Ratsevo,49.1000,32.8000
Раздельная,46.8518,30.0795
Раздельная,46.8518,30.0795
Razdolevka,48.7583,38.0761
Речица,51.7667,24.6667
Речная,45.3500,34.3000
Речное,44.7381,33.7860
Reklinets,50.2167,24.2500
Remeniv,49.9524,24.2092
Рени,45.4573,28.2932
Репки,50.0478,35.7842
Решетиловка,49.5650,34.0782
Решетиловки,49.5650,34.0782
Reznikovka,48.8364,38.0206
Ровно,48.3667,22.4500
Ровно,50.6231,26.2274
Ровно,48.2503,31.7503
Ровно,50.6231,26.2274
Ровно,48.6242,27.5663
Rodakovo,48.5572,39.0238
Родинское,48.3520,37.2060
Родное,44.5500,33.7333
Rodnykove,45.0500,33.9500
Роган,49.9012,36.4359
Рогатин,49.4090,24.6093
Рохан,49.9030,36.4778
Рогатин,49.4090,24.6093
Rokitno,50.9168,26.4817
Романов,50.1480,27.9312
Романов,50.7443,25.5961
Романовка,48.3667,37.7167
Ромны,50.7510,33.4747
Ромны,50.7510,33.4747
Roslavichi,50.2500,30.4333
Rososha,48.6470,29.8661
Rossadka,48.4328,38.3511
Ровеньки,48.0833,39.3776
Ровеньки,48.0833,39.3776
Ровеньки,48.0833,39.3776
Ровно,48.6333,27.5833
Ровно,51.2357,23.8165
Ровно,50.6231,26.2274
Roylyanka,46.2867,29.7894
Раздельная,46.8518,30.0795
Rozhyshche,50.9154,25.2691
Rozkishne,48.5074,39.3004
Rozvadiv,49.5000,23.6167
Рубежанский,50.1653,36.8252
Рубежное,49.0123,38.3797
Рубежное,50.1618,36.8156
Руда,50.9544,34.0886
Руденков,51.0244,34.1823
Рудно,49.8333,23.9000
Рудно,49.8495,23.8877
Ruske,45.0214,34.7911
Russkoivanovka,46.3750,29.7647
Rutchеnkovo,47.9500,37.7333
Ружинский,49.7228,29.2045
Рыбачье,44.7718,34.5952
Рыбальская,48.4667,35.1667
Rykhtychi,49.3833,23.5500
Ржищев,49.9689,31.0463
Печальный,48.4167,35.2667
Садовая,46.7000,32.8167
Саки,45.1342,33.6000
Саки,45.1342,33.6000
Саки,45.1342,33.6000
Salivonki,49.9413,30.2145
Салтовка,50.0092,36.3562
Крылатка,50.9825,34.3933
Самбор,49.5183,23.1975
Самбор,49.5183,23.1975
Сарата,46.0167,29.6667
Сарны,48.9291,29.9256
Сарны,51.3379,26.6019
Сарны,49.9179,23.1728
Сартана,47.1833,37.7000
Саша,48.6117,29.8218
Сатанов,49.2543,26.2690
Савчин,50.4743,24.1704
Саврань,48.1358,30.0814
Schostka,51.8630,33.4698
Севастополь,44.5888,33.5224
Седова,47.0768,38.1560
Селец,49.0333,24.7333
Селидово,48.1471,37.3003
Селище,49.8525,37.4842
Село,51.8000,26.2333
Selskoyevozrozhdeniye,49.5039,37.0611
Сперма,45.1667,34.8333
Семеновка,49.6000,33.1667
Семенов,50.2925,34.4083
Semеnovka,45.2833,35.0833
Serbka,47.0000,30.7667
Serdyukovka,48.5392,38.4367
Серебрянка,48.9189,38.1269
Середа,49.2167,22.8833
Середа,49.2167,22.8833
Seredne,48.5333,22.5000
Сергей,47.9752,25.1286
Serne,48.3667,22.4500
Севастополь,44.5888,33.5224
Северная,45.6840,33.0567
Северный Рудник,48.4000,37.9167
Северодонецк,48.9483,38.4917
Северодонецк,48.9483,38.4917
Sewastopol,44.5888,33.5224
Шабо,46.1326,30.3859
Шахов,49.8006,38.4868
Shakhovo,48.2833,37.7667
Шахтерск,48.0625,38.5166
Shakhtne,47.9858,38.2708
Shakhtеrsk,48.0625,38.5166
Shalyhyne,51.5711,34.0717
Шаргород,48.7383,28.0850
Шаргород,48.7383,28.0850
Щебетовка,44.9382,35.1580
Shcherbinovskiy,48.3667,37.6667
Shcherbynivka,48.4000,37.7833
Sheludkovka,49.6847,36.5375
Шепетовка,50.1854,27.0636
Шепетовка,50.1854,27.0636
Шевченко,50.3637,36.2135
Шевченко,49.9500,28.0333
Шевченко,46.2000,32.8667
Шевченко,48.6553,37.9925
Шевченково,49.6959,37.1735
Шевченково,44.8629,33.7590
Шевченковский,49.6000,35.2000
Шевцов,49.9000,38.6000
Shibalin,49.4433,25.0000
Широкая Балка,48.3000,37.9167
Широкий,49.0694,36.4231
Шишаки,49.8500,33.3000
Shishkovka,49.8792,37.2936
Shkarovka,49.7402,30.1659
Шкло,49.9568,23.5441
Shmarovka,49.8056,36.4119
Шолоховский,47.9500,37.9500
Шостка,51.8630,33.4698
Шостка,51.8630,33.4698
Shpilevka,50.7986,34.6867
Шпола,49.0069,31.3947
Shushkautsi,48.3500,26.2667
Шутова,49.8833,23.2833
Сич,47.8000,36.2000
Сидоров,49.0167,26.0167
Симеиз,44.4074,34.0043
Симферополь,44.9572,34.1108
Симоненко,45.3000,33.9000
Симонов,50.5740,26.6296
Синельников,50.2581,36.8988
Синельниково,48.3204,35.5179
Синельниково,50.2581,36.8988
Sinеv,50.6167,26.7500
Siurte,48.5000,22.2333
Сиваш,49.3758,36.2447
Sizovka,45.3489,33.8767
Скадовск,46.1161,32.9112
Скалат,49.4273,25.9787
Skelevoy,48.0767,38.3786
Skelki,47.4393,35.1195
Сколе,49.0372,23.5135
Skotovataya,48.2167,37.9000
Сквира,49.7318,29.6657
Сквирский,49.7333,29.6667
Слатино,50.2104,36.1538
Славута,50.3016,26.8651
Славутич,51.5215,30.7532
Славяносербск,48.5492,38.9083
Славянск,48.8414,37.5895
Славянск,48.8414,37.5895
Славянск,48.8414,37.5895
Славянск,48.8414,37.5895
Slawjansk,48.8667,37.6167
Слободка,47.8869,29.3461
Славянск,48.8414,37.5895
Смела,49.2224,31.8871
Смела,49.2224,31.8871
Смела,49.2224,31.8871
Смоленская,48.0667,34.2833
Смольная,49.2833,23.1833
Снегиревка,47.0758,32.8052
Snegirеvka,47.0667,32.8167
Snegirеvka,45.7805,34.0749
Snihurivka,47.0667,32.8167
Снежное,48.0261,38.7723
Снятин,48.4469,25.5694
Снятин,48.4469,25.5694
Софиевка,48.2500,38.1500
Софиевка,48.0511,33.8744
Сокаль,50.4744,24.2829
Сокаль,50.4744,24.2829
Сокольники,49.7804,23.9528
Сокол,45.8167,33.8167
Соколов,50.4934,28.0679
Соколова,49.5708,27.8966
Соколовка,48.5333,35.3167
Сокирянский,48.4475,27.4168
Соледар,48.6793,38.0890
Соломоново,48.4303,22.1612
Соленое,48.2081,34.8721
Солоницевка,49.9985,36.0427
Солонка,49.7523,24.0095
Solonytsivka,49.9985,36.0427
Солотвине,50.0374,28.6839
Солотвино,47.9460,23.8703
Солотвино,47.9460,23.8703
Solеnoye,48.2167,34.8667
Sorevnovaniye,49.8339,36.6097
Сорока,49.2204,26.0123
Soroky,49.0062,25.3734
Сосница,51.5239,32.4998
Сосновка,50.0527,28.4545
Сосновка,50.2167,29.8500
Соснова,50.1500,31.7667
Сосновка,50.2897,24.2514
Советский,49.2370,36.5531
Спасская,48.2951,25.7997
Спасская,48.2951,25.7997
СРЕДНЯЯ,45.9000,33.7167
Стадник,49.9297,23.5450
Стаи,50.1333,24.1167
Стахановский,48.5682,38.6435
Стахановский,48.5682,38.6435
Stanishovka,50.2198,28.7290
Станислав,46.5691,32.1478
Stankovtsy,49.4333,24.1667
Старобельск,49.2783,38.9107
Starobesheve,47.7504,38.0305
Старобешево,47.7504,38.0305
Староконстантинов,49.7576,27.2034
Староконстантинов,49.7576,27.2034
Staroverovka,49.5436,35.6966
Старый Салтов,50.0827,36.7939
Старый Самбор,49.4386,23.0006
Starychi,49.9833,23.5500
Старом Крым,47.1667,37.5000
Старом Крым,45.0289,35.0917
Старом Салтов,50.0827,36.7939
Старом Самбор,49.4333,23.0000
Старом Yarychiv,49.9127,24.2737
Штази,49.7500,34.5667
Статистика,50.0617,35.6039
Ставище,49.9572,29.6799
Stavyshche,50.4000,29.5333
Стебник,49.2942,23.5636
Стебник,49.2942,23.5636
Степан,51.1296,26.3005
Stepanki,49.3211,31.9884
Степное,47.8000,37.5333
Стила,47.6833,37.8333
Сторожинец,48.1643,25.7203
Сторожинецкий,48.1643,25.7203
Strabychovo,48.3833,22.5500
Стрелка,46.1448,34.3116
Стрижавка,49.3051,28.4679
Строитель,47.2381,38.2403
Strukovka,47.6667,34.8833
Стрый,49.2622,23.8561
Стрый,49.2622,23.8561
Стрыйский,49.2622,23.8561
Studinka,49.0422,24.4652
Stulnevo,50.1747,36.2294
Судак,44.8492,34.9747
Судак,44.8492,34.9747
Судовая Вишня,49.7833,23.3667
Суходольск,48.3500,39.7000
Sukhokalinovskiy,48.2667,35.2500
Суховоля,49.8167,23.8333
Суховоля,49.8243,23.8377
Сухой Лиман,46.3921,30.6458
Сумы,50.9216,34.8003
Surskolitovskoye,48.3167,34.9333
Sutysky,49.0424,28.4173
Суворово,44.7336,33.6265
Svalava,48.5485,22.9958
Свалявский,48.5485,22.9958
Сватово,49.4122,38.1508
Свердловская,45.4788,33.9356
Свердловская,48.0896,39.6524
Свесса,51.9523,33.9357
Свет,45.4775,36.2974
Светловодск,49.0489,33.2411
Svistelniki,49.3000,24.8000
Свитанок,49.3333,25.6167
Светловодск,49.0489,33.2411
Свобода,48.3667,22.3500
Святошино,50.4500,30.3667
Святошино,50.4657,30.3689
Святослав,49.0000,23.4667
Святослав,49.0063,23.4715
Syeverodonetsk,48.9483,38.4917
Synyava,49.7121,25.8876
Taburishche,49.0500,33.2500
Taramchuk,47.8000,37.5833
Taramskoye,48.4500,34.7833
Тараса Шевченко,51.6333,30.8000
Тарасовка,48.5317,39.1097
Тарасовка,45.2167,33.9833
Тарнополь,49.5500,25.5833
Tashki,50.2529,26.8955
Татарбунары,45.8373,29.6142
Tatariniv,49.5667,23.7500
Таврийск,46.7529,33.4184
Tayirove,46.3631,30.6489
Тельманово,47.4131,38.0222
Тельманово,47.4099,38.0248
Теофиполь,49.8382,26.4143
Теплик,48.6657,29.7450
Теплодар,46.5058,30.3252
Теплогорск,48.6031,38.5944
Теплик,48.6657,29.7450
Теребовля,49.3019,25.7100
Теремки,50.3667,30.4500
Теремки,50.3667,30.4500
Тересва,48.0023,23.6997
Тернополь,49.5559,25.6056
Терновка,49.8000,28.4500
Терновка,49.7845,30.7498
Терновка,48.5167,36.1000
Terny,50.9892,33.9707
Tetevchytsi,50.3311,24.6809
Tetiyiv,49.3767,29.6647
Феодосия,45.0368,35.3779
Тимченко,49.3500,36.1333
Тимошенко,45.2908,33.9744
Timoshevka,48.9699,32.0679
Timoshеvka,48.9699,32.0679
Tinki,49.1833,32.6833
Tiszaujlak,48.1092,22.8387
Титков,50.0343,27.3715
Ткаченко,47.4776,29.3021
Ткаченко,47.4776,29.3021
Тлумач,48.8640,25.0032
Tokarеvo,47.3000,33.1667
Токмак,47.2552,35.7124
Токмак,47.2552,35.7124
Tolban,44.9500,34.2833
Толга,44.9833,34.7000
Толстой,48.0333,36.6833
Томаковка,47.8157,34.7414
Томаковка,47.8157,34.7414
Topchino,48.9446,34.7989
Топоров,50.1117,24.7257
Торез,48.0388,38.5969
Торез,48.0388,38.5969
Торез,48.0388,38.5969
Toshkivka,48.7756,38.5722
Trebukhiv,50.4843,30.9030
Требухов,50.4843,30.9030
Treytuzna,48.1167,34.7333
Триполье,50.1180,30.7814
Триполье,50.1167,30.7667
Тростянец,50.4784,34.9630
Тростянец,49.7833,31.3500
Тростянец,49.7800,31.3530
Трояны,49.2500,34.4667
Трускавец,49.2784,23.5062
Труженик,47.3833,37.2333
Царичанка,48.9370,34.4786
Tsarychanka,48.9500,34.4833
Tschernigow,51.5055,31.2849
Tsirkuny,50.0903,36.3746
Tsukurino,48.0851,37.3103
Цветков,47.3520,34.7080
Tsvetokha,50.2473,26.9438
Tsybli,49.9667,31.5500
Цюрупинск,46.6184,32.7189
Цюрупинский,46.6164,32.7114
Тучков,45.3493,28.8408
Тульчин,48.6833,28.8667
Тульчинский,48.6745,28.8464
TurboV,49.3479,28.7212
Тургеневки,48.1333,35.5167
Турья,48.8796,31.6401
Турийск,51.1000,24.5333
Турка,49.1500,23.0333
Турка,49.1541,23.0297
Tuzly,46.7008,31.3753
Tverdza,49.8000,23.2500
Тячев,48.0118,23.5706
Тячевский,48.0118,23.5706
Tymoshivka,47.1825,35.1094
Tynne,50.6015,26.1849
Тысменица,48.9022,24.8448
Тысменица,48.9022,24.8448
Тюмень,45.2500,33.5167
Tеrny,50.9892,33.9707
Udachnoye,48.2386,36.9866
Угледар,47.7803,37.2506
Углегорск,48.3147,38.2742
Угров,49.7333,23.6166
Uhlove,44.8167,33.6167
Украина,47.2856,37.9260
Украинка,50.7697,29.3705
Украинка,50.1432,30.7461
Украинск,48.0982,37.3631
Украинский,47.0302,35.6279
Украинки,50.1432,30.7461
Улица,52.3122,33.6194
Ulychne,49.2333,23.6500
Умань,48.7484,30.2218
Умань,48.7484,30.2218
Уманский,48.1500,37.5667
Унгвар,48.6167,22.3000
Uritskiye,48.6625,38.1947
Усатово,46.5333,30.6667
Усатово,46.5330,30.6596
Успенка,48.3903,39.1619
Успенский,49.0203,36.8339
Utishkiv,49.9255,24.6688
Utkivka,49.7858,36.0753
Ужгород,48.6167,22.3000
Ужгород,48.6167,22.3000
Ужгород,48.6167,22.3000
Ужгород,48.6167,22.3000
Ужгород,48.6167,22.3000
Узин,49.8262,30.4149
Узын,49.8262,30.4149
Валки,49.8387,35.6207
Валки,49.8387,35.6207
Ванюшкин,47.2539,38.2699
Варваровка,50.5289,27.9617
Vashkivtsi,48.3849,25.5102
Василец,52.0291,33.8919
Васильевка,45.1333,34.8000
Васильевка,49.9223,29.2689
Vasilivka,49.2268,33.7592
Васильков,48.9844,31.3158
Васильков,50.1869,30.3135
Vasilkovka,48.2070,36.0236
Васильевка,47.5667,37.6667
Васильевка,50.3127,28.3684
Vasilеvka,49.9167,29.2667
Васильевка,47.4369,35.2742
Васильков,50.1869,30.3135
Васищево,49.8333,36.3261
Ватутино,49.0150,31.0621
Ватутино,49.0150,31.0621
Великая Novosеlka,47.8453,36.8353
Велики Anadol,47.6833,37.4833
Великий,49.6167,25.5333
Великий Berеznyy,48.9000,22.4667
Великий Бычков,47.9687,24.0117
Velikopolye,49.8667,23.7167
Велика Белозерка,47.2747,34.7031
Велика Lepetykha,47.1833,33.9500
Большая Александровка,47.3167,33.3167
Веприк,50.3701,34.1760
Verbivka,49.4167,35.5333
Verbovka,48.9833,31.9667
Verenchanka,48.5465,25.7453
Верхнеднепровск,48.6524,34.3346
Верхний,50.7250,34.1762
Верхний Rohachyk,47.2542,34.3336
Верхнеднепровск,48.6524,34.3346
Верхняя,49.0985,24.2942
Verkhovtsevo,48.4815,34.2496
Veryny,50.1167,24.1167
Веселое,47.0131,34.9136
Веселое,48.3197,35.2506
Веселиново,47.3567,31.2349
Veselynove,47.3500,31.2333
Веселый Поселок,49.9033,36.4858
Вета Почтовая,50.3167,30.3833
Vigurovshchino,50.5000,30.6000
Викторов,49.0500,24.6333
Вилино,44.8500,33.6500
Вилино,44.8456,33.6716
Вилково,45.4021,29.5859
Вольногорский,48.4855,34.0230
Vilok,48.1092,22.8387
Вильшаны,49.2167,31.2109
Винница,49.8464,37.7186
Винница,49.2328,28.4810
Виноградарь,46.6721,30.3464
Виноградов,48.1500,22.7667
Виноградово,45.3926,33.6467
Вишенки,50.3000,30.7167
Vishkovo,48.0491,23.4211
Вишневский,46.5500,34.8000
Витино,45.2084,33.1532
Vizhomlya,49.8500,23.4167
Владимир,50.8500,24.3333
Владимир,50.8525,24.3236
Vodyane,47.4875,34.4924
Vodyano,48.7433,35.8975
Волчанск,50.2884,36.9420
Волков,50.1792,37.3921
Volkovtsy,50.7933,33.6255
Вольногорск,48.4855,34.0230
Волноваха,47.6000,37.5000
Вольное,47.4500,37.1833
Вольнянск,47.9438,35.4354
Волочиск,49.5312,26.1718
Волочиск,49.5312,26.1718
Володарка,49.5167,29.9167
Володарск,50.5976,28.4430
Volodarskoye,47.2000,37.3333
Воловец,48.7132,23.1913
Воловец,48.5246,23.5056
Воля Dobrostanska,49.9000,23.6500
Воля Kholoyevska,50.2000,24.5167
Волынский,51.5598,31.3121
Vorochevo,48.7167,22.4500
Ворон,44.8902,34.8188
Воронков,50.2223,30.8997
Воронов,48.7500,25.3000
Вороново,48.8975,38.5728
Вороной,48.4667,37.4833
Ворошилов,48.3955,39.7593
Ворошиловский,47.8000,37.8333
Vorozhki,50.7675,34.3631
Ворзель,50.5444,30.1530
Восход,44.5173,34.2169
Voskresyntsi,48.5081,25.0706
Vovchkivtsi,48.4734,25.3918
Vovniga,48.1333,35.0833
Войкова,47.6754,38.1309
Voyskovoye,48.1667,35.1667
Вознесенка,46.8717,35.4646
Вознесенск,46.8717,35.4646
Вознесенск,47.5500,31.3333
Vvedenka,49.8272,36.5044
Вилок,48.1092,22.8387
Виноградов,48.1500,22.7667
Vyshchetarasivka,47.5685,34.8810
Вышгород,50.5848,30.4898
Вышгород,50.5848,30.4898
Вишневое,50.3891,30.3705
Высокой Vakulovka,49.3500,33.9167
Высокий,49.8711,36.0978
Vysokopillya,47.4833,33.5333
Vysokyy,49.8892,36.1321
Vеri,48.1221,22.7128
Яблонька,50.5500,30.2167
Яготин,50.2798,31.7625
Yahilnytsya,48.9428,25.7392
Яготинский,50.2798,31.7625
Яковлев,47.3755,30.6388
Яковлевка,48.0833,37.8167
Якубовский,49.1833,28.9500
Ялта,44.5001,34.1615
Ялта,44.5001,34.1615
Ялта,48.0500,36.7500
Ялта,44.5001,34.1615
Ялта,44.5001,34.1615
Янов,49.2117,25.7328
Яремче,48.4516,24.5544
Yarmaki,46.7500,33.4333
Ярмолинецкий,49.2000,26.8333
Ярошенко,48.9429,28.2374
Ярослава,46.0772,29.8750
Ясен,48.7431,24.1694
Ясиноватая,48.1298,37.8594
Ясиноватая,48.1298,37.8594
Ясиноватая,48.1298,37.8594
Ясиноватая,48.1298,37.8594
Ясиновский,48.1359,37.9485
Ясная Горка,48.7742,37.5540
Яворовский,49.9386,23.3825
Яворовский,48.2578,24.9849
Яворов,49.0167,22.9333
Еланец,47.6968,31.8525
Енакиево,48.2333,38.2114
Енакиево,48.2333,38.2114
Yeremeivka,49.6333,33.2500
Yevminka,50.8500,30.8333
Евпатория,45.2009,33.3665
Евпатория,45.2009,33.3665
Yulyevka,47.7000,35.4500
Yurovka,49.9431,27.7841
Южное,46.6245,31.1023
Южный,49.8855,36.0668
Заболотов,48.4705,25.2857
Zaborol,50.7445,25.2309
Zabrid,48.9167,22.4667
Zabuzhzhya,50.1167,24.3667
Zachepylivka,49.2000,35.2333
Zalanuv,49.4667,24.5333
Zalestsy,49.9667,25.6667
Zalesty,50.9167,25.1167
Залещики,48.6433,25.7379
Железнодорожное,47.6524,36.1652
Железнодорожное,45.7503,28.6153
Zaliztsi,49.7833,25.3667
Zalukva,49.1167,24.7000
Zalyutino,49.9764,36.1498
Замок,50.1632,23.6477
Замостье,44.9500,34.1000
Запорожье,48.1000,36.9833
Запорожье,47.8229,35.1903
Запорожье,46.9589,35.0403
Запорожье,47.5167,35.5667
Запорожье,47.2833,33.2000
Запорожье,47.6000,33.4000
Запорожье,47.8500,35.2833
Запорожье,48.3167,33.6167
Заря,45.5333,34.5000
Заря,46.7446,34.6502
Застава,46.4667,30.6500
Заставна,48.5231,25.8437
Затон,49.7667,33.7667
Завада,49.8000,23.1667
Завалье,48.2135,30.0156
Заверешица,49.8333,23.7000
Завод,50.6726,35.4140
Заворичи,50.7000,31.1333
Зазимые,50.5692,30.6732
Збараз,49.6636,25.7762
Збараж,49.6636,25.7762
Зборовский,49.6648,25.1410
Зборов,49.6648,25.1410
Здолбунов,50.5206,26.2425
Здолбунов,50.5206,26.2425
Здолбунов,50.5206,26.2425
Зеленодольск,47.5666,33.6505
Зеленый Колодезь,49.8478,36.4600
Зелин,51.6919,26.2060
Зеленая,48.3500,25.6333
Зеленая,48.3500,32.2500
Зеленовский,48.4594,33.4178
Жашков,49.2454,30.1102
Жданов,47.1057,37.5331
Ждановка,47.3055,33.4248
Железнодорожное,45.7503,28.6153
Железнодорожное,44.7171,33.8042
Железняк,50.8500,35.0167
Жидачев,49.3847,24.1425
Житомир,50.2649,28.6767
Житомир,50.2649,28.6767
Житомир,50.2649,28.6767
Житомир,50.2649,28.6767
Житомир,50.2649,28.6767
Житомир,50.2649,28.6767
Жмеринка,49.0371,28.1120
Жмеринка,49.0371,28.1120
Жмеринка,49.0371,28.1120
Жорнув,50.5167,25.9500
Жовква,50.0583,23.9726
Желтые Воды,48.3473,33.5003
Жовтневое,50.6500,24.2667
Октября,51.2067,29.3305
Жуков,49.5166,24.9390
Жукова,45.3708,36.6283
Жуковского,50.0549,36.2978
Жуляны,50.4000,30.4333
Жуляны,50.3928,30.4433
Zhurivka,50.5000,31.7833
Zhvirka,50.4660,24.2673
Житомир,50.2649,28.6767
Житомир,50.2649,28.6767
Житомир,50.2649,28.6767
Зинкив,50.2081,34.3638
Змиев,49.6966,36.3611
Змиев,49.6966,36.3611
Змиев,49.6966,36.3611
Змиевская,49.6966,36.3611
Знаменка,49.7629,35.7529
Знаменка,48.7128,32.6647
Знаменка,48.8500,37.3667
Знаменка,48.7128,32.6647
Зносичи,51.2148,26.6975
Золочев,50.2798,35.9818
Золочевский,50.2798,35.9818
Золочевский,49.8060,24.8944
Золотая,45.4297,36.0856
Золотоноша,49.6689,32.0377
Золотое,48.6926,38.5146
Зоринск,48.4119,38.6236
Зоря,45.9833,29.7000
Зубра,49.7645,24.0563
Зугрэс,48.0114,38.2644
Зугрэс,48.0114,38.2644
Зуя,45.0531,34.3154
Звенигородка,49.0787,30.9675
